Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_OUT010,Outlet_OUT013,Outlet_OUT017,Outlet_OUT018,Outlet_OUT019,Outlet_OUT027,Outlet_OUT035,Outlet_OUT045,Outlet_OUT046,Outlet_OUT049
FDQ28,0.5623697529026497,1,0.19553278572620503,5,0.5168778735339459,OUT027,1985,1,2,3,6024.1584,False,False,False,False,False,True,False,False,False,False
FDV39,0.40160762131586786,0,0.013194899438941192,10,0.7082076958077813,OUT045,2002,2,1,1,988.713,False,False,False,False,False,False,False,True,False,False
NCO17,0.3242036320333432,0,0.41833765110432974,8,0.36780385605335186,OUT019,1985,2,0,0,239.688,False,False,False,False,True,False,False,False,False,False
FDU50,0.07115212860970527,1,0.24555085580521396,4,0.3460447948712725,OUT013,1987,0,2,1,1374.2112,False,True,False,False,False,False,False,False,False,False
FDT12,0.09883894016076211,1,0.15917445774225683,0,0.8298706612608575,OUT027,1985,1,2,3,4739.8302,False,False,False,False,False,True,False,False,False,False
FDK58,0.40458469782673406,1,0.14481881192475254,13,0.2916471419160741,OUT018,2009,1,2,2,1012.016,False,False,False,True,False,False,False,False,False,False
FDO08,0.3896993152724025,1,0.3081772010932665,6,0.5707279845703537,OUT019,1985,2,0,0,657.8104,False,False,False,False,True,False,False,False,False,False
NCW29,0.5623697529026497,0,0.0889071041365365,8,0.4208050648900842,OUT049,1999,1,0,1,778.986,False,False,False,False,False,False,False,False,False,True
FDE04,0.9047335516522774,1,0.051106118265408736,5,0.6302080149950084,OUT045,2002,2,1,1,2336.958,False,False,False,False,False,False,False,True,False,False
NCB19,0.1172968145281334,0,0.2960390766782561,9,0.22834705159288013,OUT049,1999,1,0,1,2233.0932,False,False,False,False,False,False,False,False,False,True
FDV15,0.3420660910985413,0,0.4745292012632392,10,0.30846898790484145,OUT049,1999,1,0,1,1661.8368,False,False,False,False,False,False,False,False,False,True
FDL58,0.07293837451622509,1,0.24275237451605847,13,0.9909524003558599,OUT049,1999,1,0,1,4745.8224,False,False,False,False,False,False,False,False,False,True
FDA08,0.43435546293539734,1,0.1619102959359708,6,0.5639367669729506,OUT045,2002,2,1,1,3124.5994,False,False,False,False,False,False,False,True,False,False
FDT43,0.7022923489133672,0,0.06010476446385749,6,0.07997677403581688,OUT018,2009,1,2,2,467.3916,False,False,False,True,False,False,False,False,False,False
NCX06,0.7767192616850254,0,0.042518379342609915,9,0.6422267723380125,OUT027,1985,1,2,3,5070.7328,False,False,False,False,False,True,False,False,False,False
FDT20,0.35397439714200657,0,0.1319302935871052,6,0.026852474380131608,OUT046,1997,2,0,1,540.6296,False,False,False,False,False,False,False,False,True,False
FDB41,0.8600774039892825,1,0.3184601810919467,5,0.07123053467256146,OUT046,1997,2,0,1,992.7078,False,False,False,False,False,False,False,False,True,False
NCN55,0.5980946710330455,0,0.19367722097031495,11,0.8810068319649031,OUT049,1999,1,0,1,6008.845,False,False,False,False,False,False,False,False,False,True
FDE40,0.657636201250372,1,0.3228467622625504,4,0.13425133617206234,OUT027,1985,1,2,3,2105.2596,False,False,False,False,False,True,False,False,False,False
FDX49,0.003572491813039591,1,0.33151942737729256,3,0.8545898444132048,OUT027,1985,1,2,3,5359.69,False,False,False,False,False,True,False,False,False,False
NCM53,0.8451920214349509,0,0.168559148398091,8,0.31128394759896505,OUT045,2002,2,1,1,745.696,False,False,False,False,False,False,False,True,False,False
FDE36,0.04197677880321521,1,0.13319388032908028,0,0.5543195539528282,OUT035,2004,2,1,1,3275.736,False,False,False,False,False,False,True,False,False,False
FDN57,0.8154212563262877,0,0.17600075717377786,13,0.462335058302603,OUT045,2002,2,1,1,1701.7848,False,False,False,False,False,False,False,True,False,False
FDI24,0.3420660910985413,0,0.25633141762263684,0,0.6224448043789772,OUT027,1985,1,2,3,6704.606,False,False,False,False,False,True,False,False,False,False
FDI19,0.6278654361417089,0,0.1692119655075298,10,0.8975493891299773,OUT046,1997,2,0,1,4119.9704,False,False,False,False,False,False,False,False,True,False
FDF24,0.6516820482286394,1,0.13559105126013019,0,0.21351333455575253,OUT010,1998,2,2,0,327.5736,True,False,False,False,False,False,False,False,False,False
FDG52,0.5415302173265852,0,0.21431660516970838,5,0.06133403282874589,OUT049,1999,1,0,1,780.9834,False,False,False,False,False,False,False,False,False,True
DRF36,0.6874069663590354,0,0.07054932568248991,14,0.6710342684839965,OUT045,2002,2,1,1,3630.6074,False,False,False,False,False,False,False,True,False,False
FDS45,0.03691574873474246,1,0.16685429825610829,13,0.32288928957072716,OUT019,1985,2,0,0,317.5866,False,False,False,False,True,False,False,False,False,False
FDX40,0.493896993152724,0,0.5340529354406953,5,0.0357659474767231,OUT010,1998,2,2,0,231.6984,True,False,False,False,False,False,False,False,False,False
DRK12,0.2944328669246799,0,0.13358381373167635,14,0.007215668697240746,OUT035,2004,2,1,1,133.16,False,False,False,False,False,False,True,False,False,False
DRC27,0.5504614468591842,0,0.1886535628328295,4,0.9078593063450346,OUT035,2004,2,1,1,5650.6446,False,False,False,False,False,False,True,False,False,False
FDL58,0.07293837451622509,1,0.2528530209527973,13,0.986707889357483,OUT017,2007,2,1,1,2636.568,False,False,True,False,False,False,False,False,False,False
NCD30,0.9017564751414111,0,0.08195378760843604,9,0.27497045820345134,OUT045,2002,2,1,1,1272.3438,False,False,False,False,False,False,False,True,False,False
NCZ54,0.6010717475439118,0,0.26618071058005305,9,0.5529120741057665,OUT010,1998,2,2,0,324.9104,True,False,False,False,False,False,False,False,False,False
FDE10,0.12593033640964574,1,0.4874316129098088,13,0.41924138703828207,OUT010,1998,2,2,0,131.1626,True,False,False,False,False,False,False,False,False,False
FDR44,0.09258707948794287,1,0.2997470112025915,6,0.4244799625124789,OUT010,1998,2,2,0,260.9936,True,False,False,False,False,False,False,False,False,False
FDP28,0.5415302173265852,1,0.4388117756141332,5,0.9711593966682286,OUT010,1998,2,2,0,260.9936,True,False,False,False,False,False,False,False,False,False
FDX15,0.7529026495980946,0,0.5047910529134036,10,0.549103049935823,OUT013,1987,0,2,1,3690.5294,False,True,False,False,False,False,False,False,False,False
FDA39,0.10509080083358141,0,0.02643426092620045,10,0.03816749179960477,OUT035,2004,2,1,1,1139.1838,False,False,False,False,False,False,True,False,False,False
FDY24,0.019350997320631114,1,0.43480359469709745,0,0.09185036910267644,OUT049,1999,1,0,1,1995.4026,False,False,False,False,False,False,False,False,False,True
FDC60,0.0518011312890741,1,0.37586870936803096,0,0.24219773988278362,OUT017,2007,2,1,1,1416.8224,False,False,True,False,False,False,False,False,False,False
FDH28,0.6725215838047036,1,0.3595563131219786,5,0.025299832256925336,OUT046,1997,2,0,1,265.6542,False,False,False,False,False,False,False,False,True,False
FDT25,0.1753498064900268,0,0.16480012205705125,3,0.3837767998424437,OUT017,2007,2,1,1,3552.7088,False,False,True,False,False,False,False,False,False,False
DRJ13,0.48198868710925874,0,0.20461597722430208,14,0.5529231098343622,OUT013,1987,0,2,1,2406.867,False,True,False,False,False,False,False,False,False,False
NCO07,0.2682345936290563,0,0.04780246281310661,11,0.7668388240327608,OUT019,1985,2,0,0,213.056,False,False,False,False,True,False,False,False,False,False
FDW20,0.964275081869604,0,0.07230560000182233,6,0.3942429150622415,OUT013,1987,0,2,1,2956.152,False,True,False,False,False,False,False,False,False,False
DRF27,0.26049419470080376,0,0.16044380968821662,4,0.512923687087858,OUT019,1985,2,0,0,153.134,False,False,False,False,True,False,False,False,False,False
FDS49,0.2646621018160166,0,0.25253940942878145,3,0.20575012393972117,OUT035,2004,2,1,1,1649.8524,False,False,False,False,False,False,True,False,False,False
FDX25,0.7231318844894312,0,0.33224119972489646,3,0.6393897411866974,OUT027,1985,1,2,3,3101.2964,False,False,False,False,False,True,False,False,False,False
NCX42,0.10747246204227451,0,0.008429708260329587,9,0.570303533470516,OUT027,1985,1,2,3,4769.1254,False,False,False,False,False,True,False,False,False,False
FDG33,0.04822863947603456,1,0.4531914557551957,12,0.5907782056244865,OUT027,1985,1,2,3,3435.528,False,False,False,False,False,True,False,False,False,False
FDL56,0.5683239059243823,0,0.41060939866091906,6,0.2339990424383188,OUT045,2002,2,1,1,1133.8574,False,False,False,False,False,False,False,True,False,False
FDF14,0.1783268830008931,0,0.08285997755860959,3,0.5137725892875334,OUT035,2004,2,1,1,2603.278,False,False,False,False,False,False,True,False,False,False
NCD06,0.5028282226853229,0,0.3249937964018003,9,0.0599155172530883,OUT046,1997,2,0,1,605.878,False,False,False,False,False,False,False,False,True,False
DRM47,0.28252456088121464,0,0.1393819556775581,7,0.6858900569783157,OUT027,1985,1,2,3,2293.0152,False,False,False,False,False,True,False,False,False,False
FDS46,0.7767192616850254,1,0.2707842030571777,13,0.3713446271281978,OUT019,1985,2,0,0,119.1782,False,False,False,False,True,False,False,False,False,False
FDB35,0.4611491515331944,1,0.21040697430594316,15,0.26184558129427027,OUT013,1987,0,2,1,1929.4884,False,True,False,False,False,False,False,False,False,False
FDX21,0.14855611789222983,0,0.2767511527998495,13,0.3336236578856223,OUT027,1985,1,2,3,2074.6328,False,False,False,False,False,True,False,False,False,False
NCU05,0.43137838642453114,0,0.18986783686712408,8,0.20658799041080075,OUT027,1985,1,2,3,241.6854,False,False,False,False,False,True,False,False,False,False
NCR38,0.7558797261089609,0,0.3714806286863991,9,0.9341421673491841,OUT045,2002,2,1,1,6795.1548,False,False,False,False,False,False,False,True,False,False
NCR18,0.6725215838047036,0,0.06000642468584578,9,0.04847740901466224,OUT017,2007,2,1,1,639.168,False,False,True,False,False,False,False,False,False,False
NCU41,0.8511461744566837,0,0.16821515739390755,8,0.6829188992794518,OUT035,2004,2,1,1,3248.4382,False,False,False,False,False,False,True,False,False,False
FDY56,0.7022923489133672,1,0.20436920995043226,6,0.833266270059559,OUT017,2007,2,1,1,7222.5984,False,False,True,False,False,False,False,False,False,False
DRJ51,0.5683239059243823,0,0.28798824727102523,4,0.8394658028237884,OUT035,2004,2,1,1,3225.1352,False,False,False,False,False,False,True,False,False,False
FDK21,0.19946412622804405,0,0.02279717182714391,13,0.9242456655053686,OUT035,2004,2,1,1,3755.112,False,False,False,False,False,False,True,False,False,False
FDY25,0.4432866924679964,0,0.10632801838762096,3,0.6286443371432064,OUT013,1987,0,2,1,3440.8544,False,True,False,False,False,False,False,False,False,False
FDU44,0.45221792200059546,1,0.18974273947223227,6,0.5609766450026825,OUT035,2004,2,1,1,974.7312,False,False,False,False,False,False,True,False,False,False
FDL43,0.3301577850550759,0,0.08265783101913417,10,0.1870853112754586,OUT049,1999,1,0,1,535.969,False,False,False,False,False,False,False,False,False,True
FDF05,0.7707651086632927,0,0.08236762549839051,5,0.9813351873357374,OUT017,2007,2,1,1,5259.82,False,False,True,False,False,False,False,False,False,False
DRF15,0.8213754093480203,0,0.1888622837590432,4,0.5124992359880203,OUT019,1985,2,0,0,306.268,False,False,False,False,True,False,False,False,False,False
FDL20,0.7469484965763622,0,0.4197885635011547,6,0.34422389965296885,OUT018,2009,1,2,2,1779.0176,False,False,False,True,False,False,False,False,False,False
FDV32,0.19231914260196487,0,0.2908357911963089,6,0.12801869622204567,OUT049,1999,1,0,1,759.012,False,False,False,False,False,False,False,False,False,True
FDJ34,0.43137838642453114,1,0.3062993974408744,13,0.40187199913072413,OUT013,1987,0,2,1,1877.556,False,True,False,False,False,False,False,False,False,False
FDG08,0.5117594522179221,1,0.5340543397081672,6,0.5967205210222141,OUT045,2002,2,1,1,3779.0808,False,False,False,False,False,False,False,True,False,False
FDQ04,0.10985412325096755,0,0.4807235620533691,5,0.043674320368898956,OUT019,1985,2,0,0,41.2796,False,False,False,False,True,False,False,False,False,False
FDW13,0.23489133670735335,0,0.32211548533514567,3,0.0842212850341938,OUT017,2007,2,1,1,259.662,False,False,True,False,False,False,False,False,False,False
NCI17,0.2435248585888657,0,0.46488351816171597,8,0.27610968495541566,OUT013,1987,0,2,1,193.082,False,True,False,False,False,False,False,False,False,False
FDY03,0.7767192616850254,1,0.2494250559510186,10,0.3379912597029522,OUT045,2002,2,1,1,1687.803,False,False,False,False,False,False,False,True,False,False
FDS12,0.27061625483774926,0,0.5627239973370212,0,0.40851805445198264,OUT017,2007,2,1,1,4655.9394,False,False,True,False,False,False,False,False,False,False
FDJ55,0.4909199166418577,1,0.07015302049700863,10,0.8261957636384628,OUT013,1987,0,2,1,4950.8888,False,True,False,False,False,False,False,False,False,False
DRK01,0.18309020541827925,0,0.19862070880554736,14,0.2723006607854722,OUT035,2004,2,1,1,1418.154,False,False,False,False,False,False,True,False,False,False
FDG28,0.2816314379279547,1,0.15977810432133405,5,0.9130978818192315,OUT017,2007,2,1,1,1225.072,False,False,True,False,False,False,False,False,False,False
FDY38,0.5385531408157189,1,0.38958868055670715,4,0.8477986268158019,OUT045,2002,2,1,1,5359.69,False,False,False,False,False,False,False,True,False,False
FDN01,0.2584102411431974,0,0.23704189811913107,2,0.6152291356817364,OUT045,2002,2,1,1,1764.37,False,False,False,False,False,False,False,True,False,False
NCR54,0.7022923489133672,0,0.2962050012333989,9,0.6957644873649398,OUT013,1987,0,2,1,2553.343,False,True,False,False,False,False,False,False,False,False
FDG29,0.7767192616850254,0,0.18242474967395153,5,0.05116927788983286,OUT013,1987,0,2,1,1006.6896,False,True,False,False,False,False,False,False,False,False
FDG24,0.2036320333432569,0,0.03903287867258555,0,0.22892770069745802,OUT013,1987,0,2,1,1081.925,False,True,False,False,False,False,False,False,False,False
FDG59,0.6725215838047036,0,0.1390588783545415,15,0.023032414481592406,OUT017,2007,2,1,1,308.9312,False,False,True,False,False,False,False,False,False,False
FDM28,0.6635903542721047,0,0.14482031671229773,5,0.6255390528967939,OUT013,1987,0,2,1,2516.724,False,True,False,False,False,False,False,False,False,False
FDW04,0.2637689788627567,1,0.1877623464429591,5,0.4140138472926811,OUT046,1997,2,0,1,1428.141,False,False,False,False,False,False,False,False,True,False
FDS26,0.9404584697826734,0,0.2926317273786821,4,0.9714386854919219,OUT013,1987,0,2,1,2093.2752,False,True,False,False,False,False,False,False,False,False
FDQ56,0.1211670139922596,0,0.3449996843588434,6,0.23090479392050203,OUT013,1987,0,2,1,1929.4884,False,True,False,False,False,False,False,False,False,False
FDK51,0.9106877046740103,0,0.00589221845313336,4,0.9881153692045446,OUT035,2004,2,1,1,5829.7448,False,False,False,False,False,False,True,False,False,False
FDL22,0.7320631140220304,0,0.114748061743015,13,0.25534468824915624,OUT046,1997,2,0,1,2082.6224,False,False,False,False,False,False,False,False,True,False
FDH19,0.8809169395653469,0,0.10281522383998981,10,0.6022273495915083,OUT027,1985,1,2,3,7298.4996,False,False,False,False,False,True,False,False,False,False
FDY55,0.7261089610002978,0,0.26587653231416225,6,0.9559012285312636,OUT013,1987,0,2,1,7452.9652,False,True,False,False,False,False,False,False,False,False
FDY03,0.7767192616850254,1,0.2503401474507471,10,0.33629345530360144,OUT017,2007,2,1,1,450.0808,False,False,True,False,False,False,False,False,False,False
FDK21,0.19946412622804405,0,0.04654552883009337,13,0.9301879809030962,OUT010,1998,2,2,0,500.6816,True,False,False,False,False,False,False,False,False,False
FDZ10,0.791604644239357,0,0.14168631428891595,13,0.40285502787794825,OUT027,1985,1,2,3,3668.558,False,False,False,False,False,True,False,False,False,False
FDZ32,0.19231914260196487,1,0.1212730170264179,6,0.3052075056536887,OUT018,2009,1,2,2,736.3748,False,False,False,True,False,False,False,False,False,False
NCZ18,0.1947008038106579,0,0.5957399653064047,9,0.9413468003178289,OUT035,2004,2,1,1,6088.0752,False,False,False,False,False,False,True,False,False,False
NCF07,0.2646621018160166,0,0.09915086066640699,9,0.2958916529144511,OUT027,1985,1,2,3,2125.2336,False,False,False,False,False,True,False,False,False,False
DRE49,0.964275081869604,0,0.06268449235634556,14,0.5166096204388485,OUT017,2007,2,1,1,2277.036,False,False,True,False,False,False,False,False,False,False
FDJ08,0.3896993152724025,0,0.6189377640630715,6,0.6752787794823735,OUT019,1985,2,0,0,573.2538,False,False,False,False,True,False,False,False,False,False
FDT39,0.10151830902054182,1,0.022287345721767073,10,0.5086902118180768,OUT035,2004,2,1,1,2267.049,False,False,False,False,False,False,True,False,False,False
FDE08,0.8124441798154212,0,0.270156876791021,6,0.49271726802898497,OUT010,1998,2,2,0,296.9468,True,False,False,False,False,False,False,False,False,False
NCD06,0.5028282226853229,0,0.32630615453520284,9,0.0637355771516275,OUT018,2009,1,2,2,559.272,False,False,False,True,False,False,False,False,False,False
FDB57,0.9345043167609408,1,0.053704196508117925,6,0.8102228198493708,OUT035,2004,2,1,1,5559.43,False,False,False,False,False,False,True,False,False,False
NCT54,0.24650193509973212,0,0.3905549133676301,9,0.27257994960916543,OUT049,1999,1,0,1,1237.7222,False,False,False,False,False,False,False,False,False,True
